Created by Sam Guyette
Date and time of script execution: 2019-07-09 09:29:23

Condensed Table
*Free Shipping
,Website,SSCT3270SR,SSCT3270SP,SSCT5270SR,SSCT5270DR,SSCT7270SR,SSCT3170SR,SSCT3170DR,SSCT5170SR,SSCT5170DR,SSCT3470SR,SSCT5470SR,DDJT120,DDJT520,DDJT52024,DDJT52036,DDT125,DDJT130,DDJT525,DDJT52524,DDJT52536,DDJT530,IIPF670,IIPF670E,
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 110 Ml Magenta ,T692300, $66.00,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson T41 P350 Ml High Capacity Cyan Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41P220, $147.99, 
NSP,US,MacMall,Epson,Ink,Epson T41 P350 Ml High Capacity Black Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41P520, $147.99, 
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 350 Ml Matte Black ,T693500, $161.00,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 350 Ml Yellow ,T693400, $161.00,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 110 Ml Photo Black ,T692100, $66.00,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 700 Ml Matte Black ,T694500, $245.00,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson T40 V26 Ml Yellow Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3170 T5170 ,T40V420, $28.99, 
NSP,US,MacMall,Epson,Ink,Epson T40 W50 Ml High Capacity Magenta Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3170 T5170 ,T40W320, $41.38, 
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 110 Ml Yellow ,T692400, $66.00,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson Ink Maintenance Box For Surecolor Sc-T3100 Sc-T3100 NSc-T5100 Sc-T5100 NT3160 NT3170 T5170 ,C13S210057, $45.99, 
NSP,US,shi,HP,Ink,HP 71180 Ml Black Ink ,CZ133A , $68.62, 
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 700 Ml Yellow ,T694400, $245.00,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson T40 W80 Ml High Capacity Black Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3170 T5170 ,T40W120, $54.99, 
E-Commerce,US,B&H,Canon,Ink,Imageprograf IPF670 E 24 Large-Format Inkjet Printer With St-26 Stand Kit ,2162C002AA, $1098.95,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 350 Ml Ink Set ,BNDL-758, $749.00,Free Shipping
NSP,US,PC Connection,HP,Ink,HP 711 38-Ml Black Ink Cartridge ,CZ129ACOLORBLACKCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $35.98, 
NSP,US,PC Connection,HP,Ink,HP 711 29-Ml Cyan Ink Cartridge ,CZ130ACOLORCYANCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $29.92, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Cyan,, $178.00, 
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Single Pack ,, $31.13, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T41 PHigh Capacity Cyan Original Ink Cartridge ,T41P220 , $260.33, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Cyan ,, $73.00, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T41 WMagenta Original Ink Cartridge ,T41W320 , $102.98, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Yellow,, $294.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Magenta ,, $73.00, 
ProFocus,US,LexJet,Epson,Ink,Epson 9600/7600/4000 Light Black Ultrachrome Ink Cartridge220 Ml  ,T544700, Click For Price, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T3248 Matte Black Original Ink Cartridge ,T324820 , $32.11, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T3242 Cyan Original Ink Cartridge ,T324220 , $32.09, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10600 Light Cyan Ultrachrome Ink Cartridge  ,T549500, Click For Price, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 4000/9600/7600 Matte Black Ultrachrome Ink Cartridge110 Ml ,T543800, Click For Price, 
E-Commerce,CA,Vistek,Epson,Ink,Epson Sct3470 Sr/Sct5470 Ink Set 350 Ml ,, $836.99,Free Shipping
NSP,CA,Grand&Toy,Epson,Ink,Epson T41 WBlack Original Ink Cartridge ,T41W520 , $105.82, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T41 WYellow Original Ink Cartridge ,T41W420 , $105.82, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Matte Black ,, $294.00, 
ProFocus,US,LexJet,Epson,Ink,Epson 9600/7600/4000 Matte Black Ultrachrome Ink Cartridge220 Ml  ,T544800, Click For Price, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T3249 Orange Original Ink Cartridge ,T324920 , $32.11, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Magenta Ink ,CZ131A , $35.22, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 7600/9600 Lt Magenta Photo Dye Ink Cartridges (110 Ml) ,T545600, $59.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Matte Black ,, $73.00, 
ProFocus,US,LexJet,Epson,Ink,Epson 9600/7600/4000 Light Magenta Ultrachrome Ink Cartridge220 Ml  ,T544600, Click For Price, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Photo Black ,, $294.00, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 4000/9600/7600 Light Magenta Ultrachrome Ink Cartridge110 Ml ,T543600, Click For Price, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T913 Green Original Ink Cartridge ,T913B00 , $160.89, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Photo Black ,, $73.00, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 7600/9600 Yellow Photo Dye Ink Cartridges (110 Ml) ,T545400, $59.00, 
NSP,CA,Grand&Toy,Epson,Ink,Epson 324 Yellow Original Ink Cartridge ,T324420 , $32.11, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Photo Black ,, $178.00, 
E-Commerce,US,NewEgg,HP,Ink,Inkuten 4 Pre-Filled Refillable Cartridges For HP 711 Ink Cartridge HP Designjet Printers T120 And T525 With Auto Reset Chips ,, $46,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Cyan ,, $294.00, 
NSP,CA,Grand&Toy,Epson,Ink,Epson T6923 Magenta Original Ink Cartridge ,T692300 , $71.25, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10600 Light Magenta Ultrachrome Ink Cartridge  ,T549600, Click For Price, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Yellow Ink Cartridge (350 Ml) ,EPPT3454B1, $161.00,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Magenta,, $178.00, 
NSP,CA,Grand&Toy,Epson,Ink,Epson 324 Red Original Ink Cartridge ,T324720 , $32.09, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 7600/9600 Lt Cyan Photo Dye Ink Cartridges (110 Ml) ,T545500, $59.00, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 4000/9600/7600 Light Black Ultrachrome Ink Cartridge110 Ml ,T543700, Click For Price, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Magenta ,, $294.00, 
NSP,US,shi,HP,Ink,HP 71180 Ml Black Ink ,CZ133A , $68.62, 
NSP,US,CDW,HP,Ink,HP 711 Dye-Based Yellow Original Designjet Ink Cartridge ,CZ132A, $29.92, 
E-Commerce,US,B&H,Epson,Ink,Pjic4-M Magenta Ink Cartridge For The Pp-100 Discproducer Auto Printer  ,EPSCT7270DR, $41.95,Free Shipping
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Single Pack ,, $50.46, 
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Single Pack ,, $25.90, 
E-Commerce,US,GoVets,,Ink,Ink Cartridge Black ,, $52.38, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge29 Ml Magenta ,, $31.61, 
E-Commerce,US,GoVets,,Ink,Ink Cartridge Black ,, $83.43, 
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Single Pack ,, $25.90, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Cyan Ink Cartridge (26 Ml) ,EPT40W120, $25.95,Free Shipping
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge(3 Pack29 Ml Magenta (T120 T520 ,, $66.99, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge80 Ml Black ,, $61.60, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge38 Ml Black ,, $38.00, 
NSP,US,CDW,Epson,Ink,Epson T6942 Cyan Original Ink Cartridge ,T694200, $265.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge(3 Pack29 Ml Cyan (T120 T520 ,, $66.99, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Yellow Ink Cartridge (26 Ml) ,EPT40W320, $88.50,Free Shipping
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Black ,, $35,Free Shipping
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Triple Pack Yellow ,, $60,Free Shipping
NSP,US,Tiger Direct,HP,Ink,HP 7113-Pack29 Ml Magenta Original Ink Cartridge For Designjet T120 Eprinter T520 ,CZ135A , $60.41, 
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 350 Ml Photo Black ,T693100, $161.00,Free Shipping
NSP,US,Tiger Direct,HP,Ink,HP 71129 Ml Yellow Original Ink Cartridge For Designjet T120 Eprinter T520 ,CZ132A , $29.92, 
NSP,US,Tiger Direct,HP,Ink,HP 7113-Pack29 Ml Cyan Original Ink Cartridge For Designjet T120 Eprinter T520 ,CZ134A , $60.41, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10000/10600 Yellow Archival Ink Cartridge ,T512011, Click For Price, 
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Magenta ,, $29,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 350 Ml Magenta ,T693300, $161.00,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson T41 W110 Ml Cyan Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41W220, $59.99, 
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Yellow ,, $29,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 700 Ml Photo Black ,T694100, $245.00,Free Shipping
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 700 Ml Magenta ,T694300, $245.00,Free Shipping
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10000/10600 Black Archival Ink Cartridge  ,T511011, Click For Price, 
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 700 Ml Cyan ,T694200, $245.00,Free Shipping
NSP,US,PCNation,Epson,Ink,Epson Ultrachrome Hd Original Ink Cartridge ,T760420, $40.42, 
NSP,US,MacMall,Epson,Ink,Epson T41 W110 Ml Black Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41W520, $59.99, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10000/10600 Light Magenta Archival Ink Cartridge ,T515011, Click For Price, 
NSP,US,shi,HP,Ink,HP 71138 Ml Black Ink ,CZ129A , $42.33, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A , $47.04, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ135A , $71.07, 
ProFocus,US,LexJet,Epson,Ink,Epson Ultrachrome Xd2 Ink Cartridge For Surecolor T3170 And T5170 (80 Ml) ,C12C933131, $159.00, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10000/10600 Light Cyan Archival Ink Cartridge ,T516011, Click For Price, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ134A , $71.07, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ136A , $71.07, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Magenta Original Designjet Ink Cartridge ,CZ131A , $39.56, 
NSP,US,MacMall,Epson,Ink,Epson T41 W110 Ml Yellow Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41W420, $59.99, 
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Cyan ,, $29,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson T41 P350 Ml High Capacity Magenta Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41P320, $147.99, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10000/10600 Cyan Archival Ink Cartridge ,T514011, Click For Price, 
ISG,US,Tartar Supply,HP,Ink,HP No 711 80-Ml Black Ink Cartridge For Designjet  ,CZ133A, $53.39,Free Shipping
NSP,US,MacMall,Epson,Ink,Epson T41 P350 Ml High Capacity Yellow Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41P420, $147.99, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Yellow Ink ,CZ132A , $35.22, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10000/10600 Magenta Archival Ink Cartridge ,T513011, Click For Price, 
NSP,US,MacMall,Epson,Ink,Epson T41 W110 Ml Magenta Original Blister With Rf/Acoustic Alarm Ink Cartridge For Surecolor T3470 T5470 ,T41W320, $59.99, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Cyan Original Designjet Ink Cartridge ,CZ130A , $38.49, 
ISG,US,Tartar Supply,HP,Ink,HP No 711 3-Pack 29-Ml Yellow Ink Cartridge For Designjet ,CZ136A, $53.39,Free Shipping
NSP,US,CDW,Epson,Ink,Epson T6921 Photo Black Original Ink Cartridge ,T692100, $66.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Cyan Ink Cartridge (350 Ml) ,EPC13S400064, $161.00,Free Shipping
NSP,US,CDW,Epson,Ink,Epson T6925 Matte Black Original Ink Cartridge ,T692500, $66.00, 
NSP,US,CDW,Epson,Ink,Epson T6935 Matte Black Original Ink Cartridge ,T693500, $161.00, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Ultrachrome Hg2 Orange Ink Cartridge ,, $18.79, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Ultrachrome Hg2 Red Ink Cartridge ,, $18.79, 
E-Commerce,US,B&H,HP,Ink,711 Cyan Ink Cartridge (29 Ml) ,HEHP71180B, $29.92,Free Shipping
NSP,US,PC Connection,HP,Ink,HP 711 29-Ml Yellow Ink Cartridge ,CZ132ACOLORYELLOWCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $29.92, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Magenta High-Capacity Ink Cartridge (50 Ml) ,EPC12C933151, $39.95,Free Shipping
NSP,US,CDW,Epson,Ink,Epson T6923 Magenta Original Ink Cartridge ,T692300, $66.00, 
E-Commerce,US,B&H,HP,Ink,711 Yellow Ink Cartridge (29 Ml) ,CZ129A, $29.92,Free Shipping
E-Commerce,US,B&H,HP,Ink,711 Cyan Ink Cartridge (29 Ml3-Pack) ,CZ133A, $60.41,Free Shipping
NSP,US,PC Connection,HP,Ink,HP 711 38-Ml Black Ink Cartridge ,CZ129ACOLORBLACKCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $35.98, 
NSP,US,CDW,Epson,Ink,Epson T6941 Photo Black Original Ink Cartridge ,T694100, $265.00, 
E-Commerce,US,B&H,HP,Ink,711 Magenta Ink Cartridge (29 Ml3-Pack) ,C1Q10A, $60.41,Free Shipping
NSP,US,PC Connection,HP,Ink,HP 711 29-Ml Magenta Ink Cartridge ,CZ131ACOLORMAGENTACARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $29.92, 
NSP,US,PC Connection,HP,Ink,HP 711 29-Ml Cyan Ink Cartridge ,CZ130ACOLORCYANCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $29.92, 
E-Commerce,US,B&H,HP,Ink,711 Yellow Ink Cartridge (29 Ml3-Pack) ,HEHP711DP, $60.41,Free Shipping
E-Commerce,US,B&H,Epson,Ink,T850600 Ultrachrome Hd Vivid Light Magenta Ink Cartridge (80 Ml) ,EPSCT5270DR, $58.00,Free Shipping
NSP,US,CDW,Epson,Ink,Epson Ultrachrome Xd2 50 Ml High-Capacity Ink Cartridge Magenta ,T40W320, $39.95, 
NSP,US,Tiger Direct,HP,Ink,HP 71129 Ml Cyan Original Ink Cartridge For Designjet T120 Eprinter T520 ,CZ130A , $29.92, 
NSP,US,CDW,HP,Ink,HP Designjet T525 24 Thermal Inkjet ,5ZY59A#B1K, $1650.00, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Yellow Ink ,CZ132A , $35.22, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Magenta Ink ,CZ131A , $35.22, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Cyan Ink ,CZ130A , $35.22, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ134A , $71.07, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ135A , $71.07, 
NSP,US,shi,HP,Ink,HP 71138 Ml Black Ink ,CZ129A , $42.33, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ136A , $71.07, 
E-Commerce,US,Amazon,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd-Cyan 350 Ml T41 P2 Ink Cartridge For T3470 T5470 ,, $193.97, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Yellow,, $178.00, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Magenta Original Designjet Ink Cartridge ,CZ135A, $60.41, 
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Single Pack ,, $25.90, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Yellow High-Capacity Ink Cartridge (50 Ml) ,C12C933131, $39.95,Free Shipping
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Cyan High-Capacity Ink Cartridge (50 Ml) ,EPC13S210055, $39.95,Free Shipping
E-Commerce,US,B&H,Epson,Ink,T850600 Ultrachrome Hd Vivid Light Magenta Ink Cartridge (80 Ml) ,C13S210055, $58.00,Free Shipping
NSP,US,shi,HP,Ink,HP 72130 Ml Dye-Based Photo Black Ink ,C9370A , $90.43, 
NSP,US,shi,HP,Ink,HP 72130 Ml Dye-Based Yellow Ink ,C9373A , $90.43, 
NSP,US,shi,HP,Ink,HP 72130 Ml Dye-Based Gray Ink ,C9374A , $90.43, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 W Black Ink Cartridge (110 Ml) ,T41P320, $66.00,Free Shipping
NSP,US,shi,HP,Ink,HP 72130 Ml Matte Black Ink ,C9403A , $90.43, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Yellow High-Capacity Ink Cartridge (50 Ml) ,C12C933151, $39.95,Free Shipping
NSP,US,shi,HP,Ink,HP 7269 Ml Dye-Based Photo Black Ink ,C9397A , $63.79, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Cyan High-Capacity Ink Cartridge (50 Ml) ,EPC13S210055, $39.95,Free Shipping
NSP,US,CDW,HP,Ink,HP 711 Cyan Ink Cartridge Pack Of 3 ,CZ134A, $60.41, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Yellow Original Designjet Ink Cartridge ,CZ136A, $60.41, 
NSP,US,shi,HP,Ink,HP 71180 Ml Black Ink ,CZ133A , $68.62, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Magenta High-Capacity Ink Cartridge (50 Ml) ,EPC12C933131, $39.95,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Yellow ,, $73.00, 
E-Commerce,CA,Vistek,Epson,Ink,Epson T41 P520 Black Ultrachrome Xd2 Ink Cartridge 350 Ml ,T41P520, $209.99,Free Shipping
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers700 Ml Matte Black ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers350 Ml Matte Black ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers110 Ml Yellow ,, Add To Cart To Show Price, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Magn Ink Cart 50 Ml ,T40W320 , $43.99, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers110 Ml Cyan ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink Bundle For The Surecolor T-Series Printers110 Ml5 Inks ,, $330.00, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers350 Ml Photo Black ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers700 Ml Magenta ,, Add To Cart To Show Price, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Cyan ,, $73.00, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers700 Ml Cyan ,, Add To Cart To Show Price, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Cyan Ink Cart 50 Ml ,T40W220 , $43.99, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers350 Ml Magenta ,, Add To Cart To Show Price, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Blk Ink Cart 80 Ml ,T40W120 , $58.99, 
NSP,US,PC Connection,HP,Ink,HP 711 80-Ml Black Ink Cartridge ,CZ133ACOLORBLACKCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $58.33, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Ylw Ink Cart 50 Ml ,T40W420 , $43.99, 
NSP,US,CDW,Epson,Ink,Epson T41 PHigh Capacity Magenta Original Ink Cartridge ,T41P320, $161.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Black ,, $73.00, 
NSP,US,CDW,Epson,Ink,Epson T41 WYellow Original Ink Cartridge ,T41W420, $66.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Magenta ,, $178.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Cyan ,, $178.00, 
NSP,US,CDW,Epson,Ink,Epson T41 WMagenta Original Ink Cartridge ,T41W320, $66.00, 
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Triple Pack Cyan ,, $60,Free Shipping
E-Commerce,US,NewEgg,HP,Ink,HP 711 High Yield Ink Cartridge Black ,, $58,Free Shipping
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink Bundle For The Surecolor T-Series Printers700 Ml5 Inks ,, $1325.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Black ,, $178.00, 
E-Commerce,US,NewEgg,HP,Ink,HP 711 Ink Cartridge Triple Pack Magenta ,, $60,Free Shipping
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 W Black High-Capacity Ink Cartridge (80 Ml) ,C12C933211, $54.95,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Cyan ,, $178.00, 
E-Commerce,US,B&H,Epson,Ink,T850300 Ultrachrome Hd Vivid Magenta Ink Cartridge (80 Ml) ,S041407, $58.00,Free Shipping
NSP,US,CDW,Epson,Ink,Epson T6942 Cyan Original Ink Cartridge ,T694200, $265.00, 
NSP,US,CDW,Epson,Ink,Epson T6933 Magenta Original Ink Cartridge ,T693300, $161.00, 
NSP,US,PC Connection,HP,Ink,HP 711 29-Ml Magenta Ink Cartridge ,CZ131ACOLORMAGENTACARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $29.92, 
E-Commerce,US,B&H,HP,Ink,Designjet T120 24 Printer With One Black And Three Color Inks Kit ,HEDJ24T120K, $777.96,Free Shipping
E-Commerce,CA,Vistek,Epson,Ink,Epson Sct3470 Sr/Sct5470 Ink Set 110 Ml ,, $344.99,Free Shipping
E-Commerce,US,B&H,HP,Ink,Designjet T120 24 Large-Format Printer And Extra 711 Ink Cartridge Set Kit ,CQ891BB1K, $664.95,Free Shipping
NSP,US,CDW,Epson,Ink,Epson T6934 Yellow Original Ink Cartridge ,T693400, $161.00, 
E-Commerce,CA,Vistek,Epson,Ink,Epson T41 W220 Cyan Ultrachrome Xd2 Ink Cartridge 110 Ml ,T41W220 , $86.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Surecolor T3470 And T5470 Roll Inkfeed ,C12C933301 , $165.99, 
NSP,US,CDW,Epson,Ink,Epson T6935 Matte Black Original Ink Cartridge ,T693500, $161.00, 
NSP,US,CDW,Epson,Ink,Epson T6945 Matte Black Original Ink Cartridge ,T694500, $265.00, 
NSP,US,CDW,Epson,Ink,Epson T6944 Yellow Original Ink Cartridge ,T694400, $265.00, 
NSP,US,PC Connection,HP,Ink,HP 711 29-Ml Yellow Ink Cartridge ,CZ132ACOLORYELLOWCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $29.92, 
NSP,US,CDW,Epson,Ink,Epson T6941 Photo Black Original Ink Cartridge ,T694100, $265.00, 
NSP,US,PC Connection,HP,Ink,HP 711 80-Ml Black Ink Cartridge ,CZ133ACOLORBLACKCARTRIDGE CAPACITYSTANDARD CAPACITY1-PACK , $58.33, 
